"age","inc","educ","fsize","marr","twoearn","db","pira","hown"
36,108276,16,4,1,0,0,0,1
47,40200,14,3,1,1,1,0,1
34,34062,14,1,0,0,1,0,0
49,71691,12,3,1,1,0,0,1
25,31992,12,1,0,0,1,0,0
40,40677,12,4,1,1,1,1,1
57,81690,18,4,1,1,0,1,1
56,16671,12,1,0,0,1,0,1
34,47928,18,3,1,0,0,1,1
38,20970,12,3,0,0,0,0,1
36,48921,14,5,1,1,1,0,1
40,37680,10,5,1,0,0,0,1
60,42432,12,3,0,0,1,1,1
42,38220,13,5,1,0,0,1,1
39,16392,12,4,1,1,0,0,1
37,46050,15,4,1,1,0,0,1
40,48780,15,2,1,1,0,0,1
30,23112,12,3,1,1,0,0,0
40,40650,16,1,0,0,0,0,0
29,25908,13,3,1,0,0,0,1
39,46110,14,4,1,1,0,1,1
44,114360,13,3,1,1,1,0,1
43,16446,12,1,0,0,0,0,0
29,47178,16,2,1,1,1,0,1
51,76263,12,6,1,1,1,0,1
30,80109,16,2,1,1,0,0,0
34,51780,14,4,1,0,0,0,1
36,40515,12,3,1,0,0,1,1
55,53454,13,2,1,1,1,1,1
31,30636,18,4,1,0,0,1,1
26,28683,12,3,1,0,0,0,0
36,69783,16,3,1,1,0,0,1
31,23235,14,1,0,0,1,0,0
26,20340,14,1,0,0,1,0,0
43,25500,13,2,0,0,0,0,1
43,52347,16,2,0,0,1,0,1
43,27546,12,3,1,0,0,1,1
26,27693,16,1,0,0,0,0,0
28,25317,12,3,1,1,0,1,1
27,40134,12,2,1,1,0,1,1
29,35385,14,3,1,1,1,0,0
29,93357,18,1,0,0,1,0,1
58,25977,18,2,1,0,0,1,1
42,53496,13,4,1,1,1,1,1
29,43533,15,2,1,1,0,0,0
52,73920,16,1,0,0,1,0,1
57,75144,12,3,1,1,1,1,1
53,41238,12,2,1,0,0,1,1
46,59769,16,4,1,1,1,1,1
31,17310,12,6,0,0,1,0,0
47,48375,12,4,1,1,1,0,1
45,20010,13,4,0,0,1,1,1
37,48966,12,3,1,1,1,1,1
50,7854,10,5,0,0,1,0,0
40,74418,12,2,1,1,0,0,1
39,39120,6,7,1,1,0,0,1
42,32727,12,2,0,0,1,0,0
25,14028,12,2,1,1,0,1,0
41,26790,18,1,0,0,0,1,0
35,22521,12,2,0,0,0,1,1
34,17760,12,1,0,0,1,0,1
34,43890,17,6,1,1,0,1,1
38,45822,18,5,1,1,1,1,1
30,26430,16,1,0,0,1,0,0
29,35706,12,5,1,1,1,0,0
61,27702,12,8,1,1,0,1,1
25,51315,14,2,1,1,0,0,1
60,35676,13,4,1,1,0,0,1
40,91653,18,4,1,1,0,1,1
28,24348,12,3,0,0,1,1,0
52,50682,12,2,1,1,0,1,1
44,68535,18,4,1,1,1,0,1
53,47190,13,1,0,0,0,1,1
41,61428,12,3,0,0,0,0,1
46,43158,10,2,1,1,1,0,1
37,25920,14,5,1,0,0,0,0
40,55464,12,5,1,1,0,0,1
39,17037,12,1,0,0,1,0,0
34,19413,12,1,0,0,0,0,0
38,69714,12,3,1,1,1,1,1
48,49746,14,1,0,0,1,1,1
50,45045,14,1,0,0,1,1,1
36,19422,12,2,0,0,0,0,0
49,36630,14,4,1,1,1,1,1
57,34791,12,4,1,1,0,1,1
48,60000,18,1,0,0,0,1,1
26,16854,14,3,0,0,0,0,1
33,35130,16,1,0,0,1,1,0
26,45312,16,1,0,0,0,0,1
25,31635,12,3,1,1,1,0,1
46,17994,12,4,0,0,0,0,1
52,40329,14,2,1,0,0,0,1
48,75798,16,4,1,1,1,0,0
33,100563,18,3,1,1,0,1,1
25,11157,14,1,0,0,0,0,0
38,23790,12,5,1,0,0,0,1
60,41985,11,2,1,0,0,1,1
33,68481,17,2,1,1,0,1,1
38,49704,12,4,1,1,0,0,1
52,37512,12,4,1,0,0,0,1
58,29472,12,2,1,0,0,0,1
25,22104,14,1,0,0,0,0,0
51,103848,17,4,1,1,1,1,1
29,44697,12,1,0,0,1,0,1
39,36060,16,1,0,0,0,1,1
40,27768,12,5,1,0,0,0,1
58,45285,11,2,1,1,0,1,1
31,52254,12,4,1,1,1,0,1
46,18507,13,2,1,1,0,0,1
33,27033,12,4,1,0,0,0,1
30,36447,13,1,0,0,1,0,1
48,15300,16,1,0,0,0,0,1
41,25707,16,1,0,0,1,1,0
46,40335,12,7,1,1,1,1,1
28,57300,18,4,1,1,1,0,1
48,34452,9,6,1,1,0,0,1
39,71829,12,4,1,0,0,0,1
30,25950,13,3,1,0,0,0,0
56,42144,15,2,1,1,1,1,1
39,38070,14,1,0,0,1,0,1
44,52893,18,2,0,0,0,1,1
47,92931,16,4,1,1,1,1,1
41,43299,12,3,1,1,0,1,1
46,16860,12,4,1,0,1,0,0
53,76686,12,2,1,1,0,0,1
38,44409,15,4,1,0,0,0,1
34,46161,10,2,1,0,0,0,0
36,43164,12,4,1,1,0,0,1
40,37827,13,5,1,1,0,0,1
46,79548,16,4,1,1,0,1,1
39,69009,14,1,0,0,0,1,0
32,42255,14,5,1,1,0,0,1
42,20898,12,1,0,0,1,0,0
37,24333,12,5,1,0,0,0,0
44,63291,12,4,1,1,1,1,1
51,11703,11,6,0,0,1,0,1
28,29970,16,2,1,0,1,1,0
35,64737,18,4,1,1,1,0,1
31,64038,16,2,1,1,0,0,1
48,39846,12,5,1,0,0,0,1
41,12750,13,6,1,1,1,0,0
44,38862,14,3,1,1,1,0,1
43,86400,16,4,1,0,0,1,1
27,65847,16,2,1,1,0,0,1
56,93069,15,2,1,1,0,1,1
55,28920,14,1,0,0,0,0,1
31,46050,18,1,0,0,1,1,0
43,47184,13,4,1,0,0,1,1
52,32973,12,1,0,0,1,0,1
54,19116,13,1,0,0,1,0,0
54,53895,12,2,1,0,0,1,1
51,67500,16,1,0,0,1,1,1
40,81216,12,4,1,1,1,0,1
26,34518,12,3,1,1,0,0,1
30,59400,16,4,1,1,1,0,0
48,37986,12,3,1,1,1,0,1
34,40062,18,3,1,1,1,0,1
31,26100,16,1,0,0,1,0,0
36,36876,16,4,1,0,0,1,1
38,35157,12,4,1,0,0,0,0
43,24378,12,4,0,0,1,0,1
27,39981,14,2,1,1,0,0,0
44,74850,16,1,0,0,1,0,0
40,63678,12,3,1,1,1,0,1
48,70263,12,4,1,0,0,0,1
38,28056,12,1,0,0,0,0,0
34,65907,15,3,1,1,1,1,1
51,37770,11,7,1,1,0,1,1
32,73500,14,4,1,1,0,0,0
28,26010,12,3,1,0,0,0,0
48,54570,18,3,1,1,1,0,0
41,12291,13,5,1,1,0,0,1
26,22695,16,1,0,0,1,0,0
32,16848,12,1,0,0,0,0,0
52,82278,15,4,1,0,0,1,0
56,24843,12,4,1,0,0,1,1
34,48270,16,2,0,0,0,1,1
34,51960,13,2,1,0,0,0,1
33,77760,14,2,1,1,0,0,1
33,45624,12,5,1,0,0,1,1
50,14544,16,1,0,0,0,0,1
53,28041,16,1,0,0,1,0,1
34,45528,16,3,0,0,0,0,1
25,25275,16,1,0,0,0,1,0
33,46035,18,1,0,0,0,0,1
33,23730,12,4,1,1,0,0,1
59,73116,12,6,1,1,0,0,1
36,45168,14,1,0,0,1,0,0
33,39996,17,2,1,0,0,1,1
27,62895,13,2,1,1,0,1,1
54,31098,12,2,1,0,0,0,1
26,14523,13,2,1,0,1,0,1
46,50157,12,3,1,1,1,0,1
38,94614,13,2,1,1,1,0,1
56,101190,13,3,1,1,0,0,1
32,22872,15,1,0,0,1,0,0
35,31950,16,4,1,1,1,1,1
47,116001,15,3,1,1,0,1,1
39,8040,14,3,0,0,1,0,0
53,13497,11,2,1,0,0,0,1
29,56844,1,1,0,0,1,1,1
59,40590,18,3,0,0,1,1,1
43,15300,11,1,0,0,0,0,0
56,39405,12,1,0,0,1,1,1
50,58572,12,3,1,1,1,0,1
38,40290,12,4,1,1,0,0,1
29,55830,18,4,1,1,1,1,1
46,35304,12,4,1,1,0,0,1
38,39291,13,2,1,0,0,0,1
42,18726,12,4,0,0,1,0,1
51,27132,12,4,1,0,0,0,1
35,21630,14,1,0,0,0,0,1
37,50070,12,4,1,0,0,0,1
32,36600,12,2,1,1,0,0,1
48,41565,14,2,1,1,0,0,1
36,38136,12,4,1,0,0,0,1
37,50619,17,1,0,0,1,1,1
28,42513,12,4,1,1,0,0,1
50,22350,12,6,1,1,0,0,1
50,41715,12,4,1,0,0,0,1
56,16440,12,1,0,0,0,0,0
26,15228,12,2,0,0,0,0,0
36,53670,15,3,1,1,1,0,1
34,28293,13,4,1,1,0,0,0
31,28359,13,3,1,1,1,0,0
43,32100,15,1,0,0,1,1,1
32,27405,13,2,0,0,1,0,1
44,37530,14,4,1,0,0,0,1
25,34200,13,3,1,1,0,0,1
46,48528,12,3,1,1,1,0,1
60,39675,12,2,1,1,0,0,1
47,66405,16,4,1,1,1,0,1
42,16467,12,3,0,0,1,0,0
37,26526,12,3,0,0,0,0,1
58,14670,12,2,1,0,0,0,1
30,78174,18,3,1,1,1,1,1
41,48612,14,4,1,0,0,0,1
31,42510,18,2,1,1,1,0,0
51,30780,14,5,1,1,1,0,1
42,43032,13,1,0,0,0,1,0
49,32838,13,1,0,0,1,1,0
46,36120,12,3,1,0,0,0,1
56,61524,15,2,1,1,1,1,1
55,74688,13,4,1,1,0,1,1
33,110250,16,3,1,1,0,0,1
36,24267,12,5,1,1,0,0,1
46,70815,14,4,1,1,1,1,1
53,30765,18,1,0,0,0,0,1
38,74457,12,5,1,1,0,0,1
44,18939,1,2,0,0,1,0,1
32,24564,12,1,0,0,0,0,1
51,107640,16,2,1,1,1,1,1
61,48900,12,1,0,0,1,1,1
33,61029,15,5,1,1,0,0,1
37,25245,14,1,0,0,0,0,0
39,48054,12,3,1,1,0,0,1
46,44154,12,3,1,1,1,1,1
41,26316,14,3,0,0,0,0,1
54,45963,18,1,0,0,1,1,0
44,42090,13,3,1,1,0,0,1
43,58236,18,5,1,1,1,1,1
28,29754,12,1,0,0,1,0,0
34,86700,16,4,1,0,0,0,1
27,14400,12,1,0,0,0,0,0
30,39636,12,4,1,1,1,0,1
46,39894,12,3,1,1,1,1,1
56,20220,12,2,0,0,1,0,1
32,17520,14,5,1,0,0,0,0
48,28713,12,5,1,1,1,0,1
27,29301,12,3,1,1,1,0,0
54,73890,12,2,1,0,0,0,1
43,33636,18,2,0,0,1,0,0
27,17628,12,4,1,1,0,0,1
61,51288,12,2,1,0,0,1,1
55,40710,9,2,1,0,0,1,1
37,83274,16,4,1,0,0,1,1
62,110646,16,2,1,0,1,1,1
37,40362,14,4,1,1,0,0,1
52,100041,16,4,1,0,0,0,1
39,64092,14,5,1,1,0,0,0
56,23319,12,5,1,0,0,1,1
48,115527,15,3,1,1,1,1,1
38,99789,15,4,1,1,0,0,1
33,71250,15,4,1,1,1,1,1
41,27540,12,6,1,1,0,0,1
36,9315,18,1,0,0,0,1,0
52,38460,14,3,1,0,0,0,1
63,76104,18,2,0,0,0,1,1
30,55908,17,2,1,1,1,0,1
39,21888,12,2,0,0,1,0,0
31,33258,12,4,1,1,0,0,1
36,48615,18,4,1,1,1,0,1
44,11880,10,5,0,0,0,0,0
49,65583,12,4,1,1,0,1,1
59,13140,4,4,1,0,0,0,0
57,25392,12,2,0,0,0,0,0
56,67092,12,2,1,0,0,1,1
43,32433,15,2,0,0,1,0,0
26,59139,16,2,1,1,1,0,1
36,42834,12,4,1,0,0,0,1
36,64971,12,4,1,0,0,0,1
40,75297,18,5,1,0,0,1,1
40,34425,12,4,1,1,0,0,1
62,19206,15,2,0,0,1,0,0
55,38964,12,2,0,0,1,0,1
51,25434,12,3,0,0,1,0,1
57,23400,16,1,0,0,1,0,0
38,40425,14,4,1,0,0,0,1
51,59904,12,4,1,1,1,1,1
48,103650,16,3,1,1,1,1,1
29,43605,16,2,1,1,0,1,0
30,30120,18,1,0,0,0,0,1
44,108795,18,3,1,1,0,1,0
36,18768,14,3,0,0,0,0,0
43,47094,14,4,1,0,0,0,1
46,14700,11,4,1,1,0,0,0
30,42780,18,1,0,0,1,0,1
56,74385,12,3,1,1,1,1,1
47,78000,16,5,1,1,1,0,1
43,31209,10,2,1,0,0,0,1
34,16803,15,1,0,0,0,0,0
44,31833,16,2,0,0,1,1,1
41,39162,16,1,0,0,1,0,0
43,64659,16,1,0,0,1,1,1
49,77424,18,2,1,0,0,0,1
42,51252,17,5,1,1,0,1,1
44,30105,12,2,1,1,0,0,1
31,90996,18,1,0,0,0,1,0
48,88134,14,4,1,1,1,1,1
46,38061,13,1,0,0,0,0,0
34,41130,14,3,1,1,0,0,1
38,45729,13,3,1,1,1,0,0
44,22830,12,1,0,0,0,0,1
60,35202,12,3,1,0,1,1,1
53,51018,14,3,1,0,0,1,1
27,15600,12,1,0,0,1,0,1
43,50250,12,4,1,1,0,0,1
48,21420,12,3,0,0,0,0,1
56,34350,18,1,0,0,1,0,0
39,100287,18,1,0,0,1,1,0
30,55242,14,3,1,1,1,1,1
39,38511,15,4,1,1,0,0,1
42,75948,12,2,1,1,1,0,1
36,44130,12,1,0,0,0,0,0
39,31950,14,5,1,0,0,0,1
30,46416,18,1,0,0,1,0,1
32,36408,14,2,1,1,1,0,1
46,51840,14,2,0,0,1,1,1
33,54954,12,2,1,1,0,0,1
45,51645,17,2,0,0,1,0,1
46,88980,16,3,1,1,1,0,1
38,27684,12,3,0,0,0,0,1
60,94758,18,2,1,1,1,1,1
38,49284,16,2,1,1,1,0,1
26,29655,12,2,0,0,0,1,0
39,46029,10,2,1,1,0,1,1
48,85158,15,2,1,1,0,1,1
63,37374,12,2,1,0,1,0,1
29,51051,12,4,1,1,0,0,1
30,21588,13,1,0,0,1,0,0
54,69318,12,3,1,1,1,1,1
25,28050,12,3,1,0,0,0,0
58,42642,12,3,1,1,0,0,1
26,39582,13,2,1,1,0,0,1
43,72030,18,2,1,1,1,1,1
37,9960,12,1,0,0,0,1,1
64,25704,12,2,1,0,0,1,1
43,101856,16,4,1,1,0,1,1
37,24486,12,5,1,1,1,0,1
59,53172,16,1,0,0,1,0,1
28,57441,16,1,0,0,1,0,1
39,62763,16,2,1,1,0,1,1
39,21576,18,1,0,0,1,1,1
62,30558,12,4,1,1,1,0,1
38,31800,12,5,1,1,0,0,1
54,73311,12,2,1,0,0,1,1
50,38595,14,4,1,1,0,1,1
59,22455,12,2,0,0,0,0,1
40,45546,18,4,1,0,0,0,1
41,88992,18,2,1,1,0,1,1
41,41550,16,5,1,0,0,0,1
41,43992,14,3,1,1,0,1,1
55,34770,12,5,1,1,1,1,1
52,14805,12,1,0,0,1,0,1
45,135024,12,4,1,1,1,0,1
27,45963,13,2,1,1,0,0,1
29,43521,13,3,1,1,0,0,1
40,102762,6,2,1,1,1,1,1
33,30000,17,1,0,0,0,0,1
34,18966,12,5,1,0,0,1,1
28,28764,16,1,0,0,0,0,0
56,11490,13,2,0,0,0,0,1
28,54993,16,2,1,1,0,0,1
42,26718,18,1,0,0,0,1,1
25,36531,17,1,0,0,1,0,0
43,45384,12,4,1,1,1,0,0
51,31650,17,1,0,0,0,1,1
52,29100,12,1,0,0,1,0,0
37,18030,12,1,1,0,1,0,0
28,21765,16,1,0,0,0,0,0
36,12240,12,3,0,0,0,0,0
33,36963,14,1,0,0,1,0,1
56,30294,11,6,0,0,0,0,1
31,20460,11,2,0,0,0,0,1
50,21792,14,3,1,1,1,0,1
28,20529,12,1,0,0,1,0,0
35,30147,14,2,1,1,0,1,0
39,27954,14,1,0,0,0,0,1
41,41415,12,4,1,1,0,0,1
42,91383,12,4,1,1,0,0,1
48,22950,11,3,0,0,1,0,1
30,85386,18,2,1,1,0,1,1
47,55107,16,4,1,1,1,1,1
45,41100,15,2,1,1,0,0,1
37,29400,12,3,1,1,0,1,1
28,15888,14,1,0,0,1,0,0
43,24630,12,2,1,0,0,0,1
36,68772,13,4,1,1,0,0,1
43,13065,13,1,0,0,0,0,1
39,21558,15,1,0,0,0,0,1
48,89376,13,6,1,1,0,1,1
38,37200,13,4,1,1,1,0,1
32,77430,12,4,1,1,0,1,1
49,56877,12,3,1,1,1,1,1
59,30000,12,3,1,0,0,0,1
41,91902,18,5,1,1,0,1,1
44,90747,14,3,1,0,0,1,1
36,67800,17,2,1,1,0,0,1
26,16203,14,1,0,0,1,0,0
61,16092,12,2,0,0,1,0,1
36,72900,15,3,1,1,0,0,1
56,33696,15,5,0,0,1,1,1
34,59232,16,3,0,1,0,0,1
45,67320,13,3,1,1,0,0,1
50,52836,13,2,1,1,0,0,1
40,35298,14,1,0,0,1,1,0
38,44604,15,2,1,1,0,1,1
50,69870,12,4,1,0,0,1,1
58,95340,18,4,1,1,1,1,1
44,32910,12,5,1,1,0,0,1
42,9408,12,6,1,0,0,1,1
41,35772,12,4,1,1,0,0,1
34,19254,12,2,0,0,0,0,0
31,31434,18,1,0,0,1,0,0
31,20853,13,1,0,0,1,0,1
57,32913,12,2,1,0,0,0,1
27,31893,14,3,1,0,0,0,1
26,30060,16,1,0,0,1,0,0
53,61407,16,4,0,0,0,0,0
49,12864,12,4,0,0,0,0,0
40,55035,16,1,0,0,1,1,0
37,32343,16,1,0,0,1,0,1
36,104661,16,3,1,1,0,1,1
45,39060,15,2,0,0,1,0,0
35,48900,14,3,1,0,0,0,1
33,3780,16,4,1,0,0,0,0
55,51000,14,3,1,0,0,0,1
60,32640,13,2,1,0,0,0,1
28,10455,15,2,0,0,0,0,0
45,13770,12,8,0,0,0,0,0
46,80700,14,4,1,1,0,1,1
31,43950,15,4,1,1,0,0,1
43,29466,18,2,0,0,0,1,1
45,28539,12,3,1,1,0,0,1
39,37815,11,1,0,0,1,0,1
39,44460,16,2,1,1,1,1,1
41,37917,12,4,1,1,1,0,1
33,72678,17,3,1,0,0,0,1
54,25500,12,1,0,0,0,0,1
43,77496,18,4,1,1,1,1,1
51,61233,12,3,1,1,1,1,1
45,66300,17,4,0,0,1,1,1
46,41781,12,4,1,1,0,1,1
27,14895,17,1,0,0,1,0,0
52,32073,12,5,1,0,0,0,1
40,104502,16,5,1,0,0,1,1
46,65880,17,3,1,0,0,1,1
32,31230,17,1,0,0,1,0,0
35,38940,16,2,1,1,0,0,1
37,49200,18,4,1,1,0,0,1
39,37944,12,4,1,0,0,0,1
34,28956,12,5,1,1,0,0,1
36,43593,15,4,1,0,0,0,1
50,72090,12,2,1,1,0,0,1
32,26958,16,1,0,0,1,1,1
35,40092,12,4,1,0,0,0,1
45,45309,14,1,0,0,1,1,0
30,20460,12,2,1,0,0,0,1
29,86505,18,3,1,0,0,1,1
54,39888,18,1,0,0,1,1,1
34,25965,14,1,0,0,0,0,0
38,28320,14,3,1,0,0,0,1
62,58680,13,2,1,1,0,0,1
28,56217,16,4,1,1,0,0,1
30,27753,14,1,0,0,0,0,1
29,77133,14,2,1,1,0,0,1
32,24315,16,3,1,0,0,0,1
50,125766,18,2,1,1,1,1,1
27,30000,18,1,0,0,0,0,0
37,6765,14,4,1,1,0,0,1
28,39015,18,2,1,1,0,0,0
38,24870,14,3,0,0,1,0,1
46,17112,12,2,0,0,1,0,1
46,34770,14,4,1,0,0,0,1
60,38337,12,5,1,0,0,1,1
39,57192,18,1,0,0,1,1,1
48,63438,13,4,1,1,0,1,1
58,38979,12,2,1,1,0,0,1
44,33471,15,1,0,0,1,0,0
34,38190,12,4,1,1,0,0,1
39,50145,16,6,1,0,0,0,1
36,13824,12,6,1,1,0,0,1
57,46605,14,4,1,1,0,1,1
29,20175,12,2,0,0,0,0,1
51,25500,12,2,0,0,0,0,1
44,88074,18,4,1,1,1,1,1
51,40581,12,4,1,1,0,0,1
42,61500,15,4,1,0,0,1,1
41,67596,18,1,0,0,0,1,1
44,51180,17,4,0,0,0,0,0
41,50610,14,3,1,1,1,0,1
47,43068,13,2,1,1,1,1,1
50,66876,17,4,1,1,0,1,1
55,21216,13,1,0,0,1,1,0
49,31176,12,1,0,0,1,0,1
49,25770,12,1,0,0,1,0,1
47,94200,18,4,1,0,1,1,1
39,74814,12,4,1,1,1,0,1
31,65844,16,4,1,1,1,0,1
44,46869,14,2,1,1,1,1,0
41,21000,14,1,0,0,1,0,0
34,24144,12,3,1,0,1,0,1
31,43281,16,3,1,1,1,1,1
43,54840,16,4,1,1,0,0,1
31,7938,16,1,0,0,1,0,0
35,20805,14,1,0,0,1,0,0
40,43818,13,3,1,1,0,0,1
43,73194,16,4,1,1,0,1,1
29,43302,11,4,1,1,0,0,0
55,40959,12,3,1,1,0,1,0
51,24048,12,2,1,1,0,0,1
29,52236,17,4,1,1,1,1,1
51,30537,13,1,0,0,0,0,1
37,66303,12,4,1,1,1,1,1
28,39600,16,2,1,1,0,0,1
35,90300,18,3,1,1,1,1,1
37,37872,10,2,0,0,1,0,1
46,36003,9,2,1,1,1,0,1
30,9225,15,4,1,0,0,1,0
39,47025,12,5,1,1,1,1,1
51,57390,12,4,1,1,0,1,1
53,16200,15,2,0,0,1,0,1
37,44502,13,4,1,0,0,0,1
52,66360,15,3,1,0,0,1,1
39,10140,12,1,0,0,0,1,1
35,17424,13,3,0,0,0,0,0
36,24090,14,1,1,0,0,0,0
37,24312,15,3,1,1,0,0,1
52,46140,18,2,1,1,1,0,1
28,60090,12,4,1,0,0,0,1
47,51294,13,4,1,1,0,0,1
46,36300,13,2,1,1,1,0,1
54,92046,12,3,1,1,1,1,1
53,82971,13,2,1,1,0,1,1
54,31896,17,1,0,0,0,0,1
52,35424,12,3,1,0,0,0,1
52,70392,12,2,1,1,0,1,1
35,26202,12,5,1,1,0,0,1
40,56778,14,4,1,1,0,1,1
61,45750,12,2,1,0,0,1,1
44,21990,16,4,1,1,0,0,1
59,90258,14,2,1,0,0,1,1
36,23331,15,3,0,0,0,1,1
26,38931,13,3,1,1,0,0,0
64,30432,16,1,0,0,0,1,1
38,38610,17,1,0,0,1,0,1
27,82068,16,2,1,1,1,0,1
27,41583,16,3,1,1,0,0,0
59,43317,16,1,0,0,0,1,1
31,50676,12,4,1,1,0,0,1
41,30813,18,2,0,0,1,1,1
46,71400,14,3,1,1,0,0,1
32,45933,16,2,1,1,0,0,1
38,39000,18,1,0,0,0,1,1
56,52965,16,2,1,1,0,0,1
62,44124,14,3,1,0,1,1,1
40,55815,12,4,1,1,0,1,1
36,55305,15,3,1,1,0,1,1
49,37833,12,3,1,1,1,0,1
26,18594,12,3,0,0,0,0,0
41,24660,12,1,0,0,0,0,0
32,69327,16,1,0,0,1,0,0
54,66018,14,2,1,1,0,0,1
40,39165,13,4,1,1,0,0,1
38,23577,16,1,0,0,1,0,1
50,20373,13,2,0,0,1,0,1
60,33663,12,2,1,1,1,1,1
30,34842,16,2,1,1,1,1,1
61,32595,5,3,1,0,0,0,1
40,37188,16,3,0,0,0,0,0
27,35736,12,1,0,0,0,0,1
38,42750,14,4,1,1,0,0,1
36,85755,16,1,0,0,1,0,1
59,67488,12,4,1,1,0,0,1
30,28659,17,3,1,1,1,0,0
42,47073,14,4,1,1,0,1,1
54,81711,12,5,1,1,0,1,1
53,41976,12,2,1,1,0,0,1
44,36870,14,4,1,0,0,0,1
50,70065,17,1,0,0,1,0,1
42,14160,12,3,1,0,0,0,0
36,28872,12,3,1,0,0,0,1
59,104121,15,3,1,0,0,1,1
45,39717,16,3,0,0,1,0,0
42,34440,1,1,0,0,1,0,0
32,52404,13,4,1,1,0,1,0
46,107823,17,4,1,1,0,1,1
36,34506,11,4,1,0,0,0,1
46,15699,12,3,1,1,1,0,1
40,22008,12,4,1,0,1,0,0
27,18270,12,1,0,0,0,0,0
44,48339,12,6,1,1,1,0,1
36,164097,18,2,1,1,1,1,1
33,100575,16,3,1,1,1,1,1
58,19878,14,3,1,0,1,0,0
41,90261,12,4,1,0,0,1,1
38,60882,12,4,1,0,0,1,1
49,42915,18,3,0,0,0,1,1
37,47703,12,4,1,1,0,0,1
34,55662,16,4,1,1,0,0,1
30,33435,12,4,1,0,0,0,0
34,57774,16,4,1,0,0,0,1
36,39168,12,4,1,1,0,0,1
35,31626,16,1,0,0,0,0,0
57,37104,10,2,1,0,0,1,1
56,114573,12,3,1,1,1,1,1
34,35412,16,2,1,0,0,1,0
37,17286,16,3,0,0,0,0,1
34,24432,13,3,1,1,0,0,1
35,35358,16,1,0,0,1,0,0
58,89988,16,2,1,1,1,1,1
25,15627,14,1,0,0,0,0,0
41,42615,16,3,0,0,1,1,1
28,26646,16,1,0,0,1,0,0
50,26190,12,2,1,0,0,1,1
38,33921,16,4,1,1,0,1,0
41,47238,18,1,0,0,1,1,1
51,59907,16,5,1,0,0,1,1
29,35670,12,4,1,1,1,0,1
44,64170,12,4,1,1,0,0,1
39,47754,14,7,1,1,0,0,0
31,32412,12,8,1,1,0,0,1
52,41184,10,2,1,1,1,1,1
42,56883,14,4,1,1,0,0,1
55,20760,12,1,0,0,1,0,0
30,100302,18,1,0,0,0,0,1
30,48000,17,3,1,1,0,1,1
38,24210,5,6,1,1,0,0,1
54,75003,14,2,1,1,0,1,1
46,27000,16,2,1,0,1,0,1
38,21015,18,1,0,0,1,0,1
53,20646,12,3,1,0,0,0,1
29,54900,16,4,1,0,0,0,1
60,51489,12,2,1,1,1,1,1
63,49257,16,5,1,0,0,1,1
43,28716,17,2,0,0,0,0,1
29,24156,16,1,0,0,1,0,0
32,60150,13,4,1,1,0,0,1
36,36750,18,4,0,0,1,0,0
57,45390,18,2,1,0,1,1,1
40,35190,16,4,1,0,0,0,1
64,38991,17,2,0,0,1,0,1
41,86097,12,2,1,1,0,0,1
46,49692,12,3,1,1,0,0,1
62,51099,10,2,1,1,0,0,1
33,42924,12,1,0,0,1,0,1
28,52248,17,4,1,1,1,0,1
31,75282,12,1,0,0,0,0,0
44,26880,13,1,0,0,1,0,0
41,21726,12,4,1,1,0,1,1
44,60600,16,3,0,0,0,0,1
55,52527,17,2,1,1,1,1,1
36,100356,18,1,0,0,0,0,0
35,86814,17,4,1,1,1,1,1
39,22338,15,4,1,0,0,0,0
47,100116,14,4,1,0,0,1,1
31,37515,18,1,0,0,1,1,1
43,51153,18,5,1,1,1,1,1
36,9027,16,1,0,0,1,0,0
37,74850,12,3,1,1,1,0,0
32,52875,18,2,1,1,1,0,1
49,34047,12,3,1,1,0,0,1
49,47640,12,3,1,1,0,0,0
44,96774,15,3,1,1,0,0,1
35,54960,16,4,1,0,0,1,1
53,47586,11,3,1,1,1,0,1
25,21042,12,1,1,0,1,0,0
30,22320,6,4,1,0,0,0,0
44,67428,18,4,1,1,1,1,1
32,47628,12,2,1,1,1,0,0
45,53856,13,1,0,0,0,0,0
37,67056,16,3,1,1,1,0,1
47,64653,16,4,1,1,1,1,1
30,38454,13,4,1,1,1,0,1
42,18375,12,7,1,1,1,0,1
36,20094,7,4,1,1,0,0,1
37,58053,16,2,1,1,0,0,0
41,18240,12,3,0,0,0,0,1
53,47478,12,2,0,0,1,1,1
39,44529,18,1,0,0,1,0,1
48,71646,16,2,0,0,1,1,1
42,54597,16,4,1,1,0,0,1
42,54456,12,3,1,1,0,1,1
43,23850,12,1,0,0,1,0,1
41,28143,12,4,1,0,0,0,0
29,23100,12,3,1,1,0,0,1
34,106782,18,3,1,1,1,1,1
61,42231,12,2,1,0,0,1,1
38,35757,12,2,1,1,0,0,0
34,29019,14,5,1,0,0,0,1
30,51993,16,3,1,0,0,1,1
34,62355,16,4,1,1,0,0,1
53,29046,18,1,0,0,0,1,1
47,64800,16,1,0,0,1,1,0
28,72648,17,2,1,1,0,0,1
30,33270,17,3,1,1,0,0,1
29,36000,16,1,0,0,0,1,0
56,55503,14,3,1,1,1,0,1
41,29739,17,1,0,0,1,0,1
42,24237,12,1,0,0,0,0,0
40,52173,14,6,1,1,1,0,0
47,61602,13,2,1,1,0,0,1
44,27390,14,4,1,1,1,0,1
32,13680,13,1,0,0,1,0,0
37,26781,16,1,0,0,0,1,1
